framework,category,row_count,mode,instrumentation_enabled,warmup_runs,measured_runs,mean_ms,median_ms,minimum_ms,maximum_ms,standard_deviation_ms,p90_ms,preparation_ms,alignment_ms,decision_ms,controller_ms,policy_ms,session_ms,setup_ms,position_ms,diagnostics_ms,normalization_ms,serialization_ms,manifest_ms,memory_bytes,repeated_indicator_calculations
nr4_nr7_volatility_breakout,price_action,1000,stateful_policy,False,1,5,358.18579997867346,365.5517000006512,333.89729994814843,375.8527999743819,14.754057092110306,371.8845599796623,1.069799973629415,6.12858000677079,215.0853595463559,0.0,0.0,0.0,0.0,0.0,19.863521168008447,24.560140632092956,20.272860676050183,0.2353599993512034,2938089,0
opening_range_breakout,breakout,1000,stateful_policy,False,1,5,352.4674799991772,355.28679995331913,338.2493000244722,370.2421999769285,12.47751166015018,366.16591999772936,3.078599995933473,6.585720018483698,197.1803796943277,0.0,0.0,0.0,0.0,0.0,20.488620549440384,24.539339425973598,20.26769944932312,0.2440199954435229,2849134,0
parabolic_sar_trend,trend_following,1000,stateful_policy,False,1,5,316.55524000525475,321.2664000457153,299.4661000557244,330.11860004626215,13.054084251856844,329.77140001021326,1.1488400166854262,5.918999994173646,182.4411203386262,0.0,0.0,0.0,0.0,0.0,18.832399882376198,22.741139982827008,18.64911997690797,0.1926399767398834,2809031,0
pin_bar_rejection,price_action,1000,stateful_policy,False,1,5,419.9625799898058,415.74900003615767,403.94699992612,446.8446000246331,15.530388591027636,438.6284000007436,1.2587999925017357,6.434480031020939,265.7550792209804,0.0,0.0,0.0,0.0,0.0,20.532840839587152,28.483879892155528,24.091939884237945,0.2598599763587117,3137585,0
pivot_range_breakout,breakout,1000,stateful_policy,False,1,5,354.30515999905765,356.0947000514716,329.6539000002668,368.09359991457313,13.212125628703172,365.9582799533382,1.0558200301602485,5.899879988282919,215.7530000898987,0.0,0.0,0.0,0.0,0.0,20.12404026463628,23.48348048981279,19.20042047277093,0.2566599752753973,2924643,0
price_channel_trend,trend_following,1000,stateful_policy,False,1,5,343.64185999147594,344.8404000373557,321.99570001102984,366.6646999772638,14.86711020036664,359.7942200023681,1.1515600141137838,6.11837999895215,207.0895396405831,0.0,0.0,0.0,0.0,0.0,19.431339064612985,23.334060446359217,19.141320418566465,0.1921599963679909,2809037,0
rsi_pullback_trend,momentum,1000,stateful_policy,False,1,5,326.1198999825865,325.1980000641197,307.87439993582666,343.9672999083996,13.59403247317329,341.74713995307684,1.1982000200077891,6.261519994586706,186.435860209167,0.0,0.0,0.0,0.0,0.0,19.46621963288635,23.51815993897617,19.234899943694472,0.2385199768468737,2920746,0
stochastic_pullback_trend,momentum,1000,stateful_policy,False,1,5,484.77386001031846,489.11939992103726,465.0411000475288,505.173800047487,16.231150255146744,502.2097600158304,1.1315600015223026,5.921119987033308,332.77277988381684,0.0,0.0,0.0,0.0,0.0,24.33787877671421,26.87811879441142,22.713058814406395,0.2434599911794066,2934209,0
supertrend_trend_following,trend_following,1000,stateful_policy,False,1,5,358.2959800027311,359.9323000526056,345.173699897714,371.4639000827447,9.40082685186011,368.5761800268665,1.1689400300383568,6.279819994233549,214.17981972917917,0.0,0.0,0.0,0.0,0.0,20.320979016833007,25.452141067944467,20.595381036400795,0.2269400283694267,2897820,0
support_resistance_bounce,price_action,1000,stateful_policy,False,1,5,371.8376799952239,370.5474999733269,355.065600015223,396.3718999875709,13.710887680248666,386.9155800202861,1.2426199857145548,6.370459985919297,221.97838136926293,0.0,0.0,0.0,0.0,0.0,20.442500058561563,24.962239479646087,20.53367947228253,0.2695199800655246,2979751,0
triple_screen_trading,multi_timeframe,1000,stateful_policy,False,1,5,446.5484799817205,456.4401999814436,413.9326999429613,470.3913000412285,20.34958017129442,465.8441400155425,2.9673200333490968,18.656099983491004,233.06966060772535,0.0,0.0,0.0,0.0,0.0,31.694960221648216,29.188000364229083,25.03570036496967,0.2012399723753333,3414923,0
turtle_trading,trend_following,1000,stateful_policy,False,1,5,255.0511799985543,250.107100000605,242.78520001098516,275.62400000169873,11.72380744793282,269.3060399964452,1.1374800000339746,6.191019993275404,125.00494006089866,0.0,0.0,0.0,0.0,0.0,17.325800354592502,22.034959378652275,17.60037934873253,0.2141200006008148,2804031,0
volume_expansion_breakout,breakout,1000,stateful_policy,False,1,5,374.6836599893868,381.3424999825656,346.0740000009537,394.5666999788955,18.951613115799795,393.5722199967131,1.216900022700429,6.3384599750861526,232.3611214524135,0.0,0.0,0.0,0.0,0.0,20.17931949812919,24.156119395047423,19.6841394295916,0.2537799999117851,2934633,0
vwap_mean_reversion,mean_reversion,1000,stateful_policy,False,1,5,322.3483999958262,323.71849997434765,313.5514999739826,332.41400006227195,7.279347470930752,330.403760029003,1.209659990854561,6.387340021319687,186.7360194446519,0.0,0.0,0.0,0.0,0.0,18.86490080505609,22.904359688982368,18.769239680841565,0.1889199949800968,2809031,0
williams_r_reversal,mean_reversion,1000,stateful_policy,False,1,5,472.97447999008,465.2340000029653,449.931800016202,499.5877000037581,17.968937946444843,494.72877997905016,1.1648799758404491,6.337460014037788,318.4062201762572,0.0,0.0,0.0,0.0,0.0,24.443820375017825,27.139240270480517,22.8292603045702,0.2522000344470143,2922245,0
zscore_mean_reversion,mean_reversion,1000,stateful_policy,False,1,5,317.90434003341943,312.84320005215704,305.8716000523418,334.61899997200817,11.28501165842149,331.87579999212176,1.1291599832475183,5.843920004554093,181.13946011289957,0.0,0.0,0.0,0.0,0.0,19.291260186582804,23.644699319265783,19.324859301559627,0.208220025524497,2811031,0
adx_trend_following,trend_following,1000,stateful_policy_instrumented,True,1,5,342.2382200136781,342.29460009373724,330.5863999994472,353.0892999842763,8.225303193655572,351.4975400175899,1.1906599858775735,6.194140017032623,200.0779198249802,9.2893,4.00656,1.7861,0.137,1.9263,20.01877971924841,23.99400002323091,19.63202003389597,0.1924799988046288,2809031,0
aroon_trend,trend_following,1000,stateful_policy_instrumented,True,1,5,365.2231400134042,360.2730000857264,343.3974999934435,381.8354000104591,14.38638243295158,381.28631997387856,1.2121399864554403,6.367219984531403,220.8670594729483,9.64108,4.20102,2.0302,0.1371,2.0693,20.509940455667675,24.48338025715202,20.03318024799228,0.1994399819523096,2801037,0
atr_volatility_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,336.0771799925715,338.565899990499,317.3249999526888,362.0285999495536,15.674315158091748,353.1765999738127,1.1937200324609876,6.157460017129779,196.095918584615,9.33508,4.05608,1.8798,0.1438,2.0934,19.92646020371467,23.96038076840341,19.70142077188939,0.1878599869087338,2813031,0
bollinger_mean_reversion,mean_reversion,1000,stateful_policy_instrumented,True,1,5,210.2788999909535,209.05830000992864,208.00759992562237,215.99280007649213,2.9504330979653157,213.63800002727655,1.109940023161471,6.108719948679209,82.45979957282543,8.18586,3.62404,1.6752,0.1357,1.8396,16.857719258405268,21.328799054026604,17.061159014701843,0.1907399855554103,2814025,0
bollinger_squeeze_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,340.90919997543097,340.00680001918226,324.373499955982,359.1444999910891,12.118146846524676,354.88041997887194,1.2160999700427055,6.32862001657486,196.17244044784456,10.98114,5.63796,1.8215,1.7051,1.8435,20.279020839370787,24.101100070402023,19.91974003612995,0.2403799910098314,2936738,0
cci_trend_pullback,momentum,1000,stateful_policy_instrumented,True,1,5,473.66169998422265,467.8169999970123,460.74220002628863,500.02040003892034,14.288436883944836,490.73079999070615,1.1045800056308508,5.916559975594282,319.3103997968137,12.53732,6.27756,2.0426,1.8807,2.2226,24.405380594544116,26.85063942335546,22.83711943309754,0.2610999625176191,2920251,0
chandelier_exit_trend,trend_following,1000,stateful_policy_instrumented,True,1,5,363.49289999343455,367.82309995032847,343.2318000122905,375.2801000373438,10.97438122672661,372.819420020096,1.188919972628355,6.422020005993545,219.94675991591063,9.49288,4.12118,1.9398,0.1436,2.0086,20.243399776518345,24.32926050387323,19.80918049812317,0.2078599529340863,2811037,0
connors_rsi_mean_reversion,mean_reversion,1000,stateful_policy_instrumented,True,1,5,300.2783600008115,299.7137999627739,288.34440000355244,317.41839996539056,9.652621044328423,310.8530799858272,1.136280014179647,6.026239972561598,167.10320005659014,9.46084,4.87716,1.7554,1.6392,1.7544,18.50564037449658,21.370880166068677,17.10894019342959,0.2435800153762102,2926038,0
donchian_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,273.2596999965608,273.2281000353396,261.0567000228912,289.2465000040829,10.182201541172828,285.02509999088943,1.1337199714034796,6.317119998857379,137.56833914667368,8.72256,3.80628,1.8778,0.1429,2.0248,18.260660651139915,22.63197940774262,18.33247938193381,0.1963800052180886,2807031,0
dual_moving_average_crossover,trend_following,1000,stateful_policy_instrumented,True,1,5,333.20270001422614,329.23579995986074,314.90420002955943,360.310300020501,14.945937019434751,349.7570200357586,1.1290799593552947,6.22492004185915,194.2824800498784,9.20806,4.03904,1.983,0.1351,1.9866,19.570220983587205,23.3731203712523,19.1553603624925,0.1890599727630615,2819031,0
elder_impulse_system,momentum,1000,stateful_policy_instrumented,True,1,5,370.4622199991718,366.7785000288859,362.03189997468144,390.15329990070313,10.218741534616324,382.0584999630228,1.1537199839949608,6.276459991931915,229.11766041070223,9.42742,4.053,1.8746,0.1443,2.007,19.987341249361634,24.065319076180455,19.75585909094661,0.1933000050485134,2810037,0
ema_ribbon_trend,trend_following,1000,stateful_policy_instrumented,True,1,5,335.07475999649614,331.3662000000477,318.4661000268534,365.2902999892831,16.08414778526177,353.0559400096536,1.1682999785989523,7.2573000099509954,194.7839395143092,9.33286,4.08992,1.8997,0.1348,1.9713,19.70105965156108,23.70510019827634,19.434840185567737,0.1923199743032455,2806031,0
engulfing_confirmation_trend,price_action,1000,stateful_policy_instrumented,True,1,5,359.2012000037357,353.0178000219166,348.609899985604,383.7264999747276,12.622861047494984,373.452420020476,1.1558000231161714,6.181819993071258,217.21272126305848,10.9002,5.58896,1.8472,1.7697,1.9239,19.6369988610968,24.372319621033967,19.976039603352547,0.2415599999949336,2940627,0
heikin_ashi_trend,trend_following,1000,stateful_policy_instrumented,True,1,5,375.9239199804142,368.6032999539748,353.63519995007664,400.4656999604777,17.240358438498877,396.7271399917081,1.224899967201054,6.133820046670735,232.4862614506856,9.52262,4.13474,2.155,0.1324,1.9884,20.33194035757333,24.19887869618833,19.683138676919043,0.1991999801248312,2807037,0
ichimoku_cloud_trading,trend_following,1000,stateful_policy_instrumented,True,1,5,283.1106000347063,275.19120008219033,270.00939997378737,307.8450000612065,13.734299991501084,299.8934000497684,1.1803800240159037,6.115599977783859,142.84209969919175,11.0058,6.02098,1.9798,0.1454,4.3655,19.02653998695314,24.34748094528913,19.98520097695291,0.2323799999430775,2884672,0
inside_bar_breakout,price_action,1000,stateful_policy_instrumented,True,1,5,365.9780399873853,362.1257999911904,348.2886999845505,382.1203999686986,11.743695375418584,379.3764399830252,1.2225400190800428,6.162999989464879,223.7367604160681,10.6968,5.53488,1.916,1.7399,1.8344,19.31779934093356,24.10338101908565,19.481821032240987,0.2428399631753564,2922745,0
keltner_channel_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,340.8155200071633,336.0817999346182,322.3922000033781,359.5530000748113,14.940727964786928,358.5522000445053,1.126519963145256,5.97053999081254,202.90766009129584,9.29486,4.0764,1.9518,0.1331,1.9915,19.666359503753483,23.55652032420039,19.31054031010717,0.1860200194641947,2814031,0
macd_momentum,momentum,1000,stateful_policy_instrumented,True,1,5,372.0016799867153,385.8866000082344,321.1596999317408,394.86580004449934,27.520843414779986,394.1044400213286,1.2582600116729736,6.633239984512329,216.50530097540468,10.12698,4.44894,2.1841,0.155,2.3458,22.07561999093741,25.989199220202863,21.38241920620203,0.2183799631893634,2803031,0
momentum_acceleration_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,383.3220599917695,380.09010010864586,368.7848999397829,401.1071999557316,11.650066138343334,397.3429599311203,1.2435999931767583,7.527359994128346,229.8241005046293,11.59102,5.96242,1.9419,1.8106,1.9716,21.71104026492685,25.424219761043787,21.065639751031995,0.2393800299614668,2944623,0
nr4_nr7_volatility_breakout,price_action,1000,stateful_policy_instrumented,True,1,5,379.93089999072254,383.28910002019256,367.71020002197474,394.0519000170752,9.96115985447764,390.47938000876456,1.2075799982994797,6.391520006582141,226.93065942730755,11.80358,6.00096,1.9763,1.8577,2.0287,20.737200509756804,25.78674114774913,21.309381118044257,0.25709995534271,2938089,0
opening_range_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,370.6793000455946,375.6011000368744,351.50060011073947,381.9715999998152,11.36139374879171,381.1646400019527,3.410319983959198,6.213500001467764,207.4725811369717,11.78314,5.9915,2.1607,1.9329,2.1356,21.9592219684273,25.739319040440023,21.36693906504661,0.2480399794876575,2849134,0
parabolic_sar_trend,trend_following,1000,stateful_policy_instrumented,True,1,5,348.5313199926168,365.239099948667,313.5025999508798,380.3105000406504,28.02672257327372,375.1866600010544,1.2715600430965424,6.611159979365766,198.4474791912362,9.76048,4.25858,2.2895,0.1521,2.2755,21.320220245979726,25.29490045271814,20.581820397637784,0.2320000203326344,2809031,0
pin_bar_rejection,price_action,1000,stateful_policy_instrumented,True,1,5,430.2141200052574,430.891599971801,412.7812000224367,455.6128999684006,14.485798296159814,445.9585399832577,1.2151200091466308,6.403160025365651,269.92551973089576,13.90674,8.46402,1.8806,1.8563,4.3244,20.96044037025422,29.061559890396893,24.65487984009087,0.2471999963745474,3137585,0
pivot_range_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,363.5125000029802,361.97279999032617,341.351900016889,391.1738999886438,16.153948120404085,381.0673000058159,1.1337999952957034,6.081739999353886,219.3229614989832,11.1032,5.64054,1.8381,1.7348,1.9588,20.426080096513036,24.366060248576105,19.975580228492618,0.2582400105893612,2924643,0
price_channel_trend,trend_following,1000,stateful_policy_instrumented,True,1,5,363.0917599890381,370.2496999176219,334.38699995167553,387.5632000854239,19.22908687562658,382.63368003536016,1.1172400088980794,6.2502800254151225,217.48907917644829,9.77912,4.31178,2.1473,0.2337,2.2241,20.891239470802248,24.83923996333033,20.48857999034226,0.1915200147777795,2809037,0
rsi_pullback_trend,momentum,1000,stateful_policy_instrumented,True,1,5,332.0748200407252,337.31380000244826,308.7742000352591,353.18410000763834,15.04329317651536,347.1093400381505,1.1940800352022052,6.0166999930515885,189.30792133323848,10.78876,5.58566,1.929,1.7874,1.9228,19.986819406040013,23.702999320812523,19.469259306788445,0.2458200324326753,2920746,0
stochastic_pullback_trend,momentum,1000,stateful_policy_instrumented,True,1,5,502.7544599957764,506.63339998573065,481.3820000272244,519.4248000625521,15.832017192156172,519.2660400178283,1.174340001307428,7.044059969484806,340.5666002770886,12.7834,6.4164,2.1492,1.9531,2.1569,25.268299598246813,27.537240460515022,23.26546045951545,0.2445199294015765,2934209,0
supertrend_trend_following,trend_following,1000,stateful_policy_instrumented,True,1,5,361.2415200099349,363.4162000380456,338.5026000905782,383.913500001654,19.599295818741616,382.8261799644679,1.2597199995070696,6.145419995300472,215.20317941904068,11.4934,6.23574,1.8744,0.1381,4.2196,20.291500282473866,25.059781037271023,20.66524103283882,0.2301199827343225,2897820,0
support_resistance_bounce,price_action,1000,stateful_policy_instrumented,True,1,5,372.3685800097883,373.1404000427574,362.1830999618396,388.2349000778049,9.15261654876049,382.4298600200564,1.2238199822604656,6.910320022143424,220.2837794786319,13.1132,7.93722,1.8628,1.8458,4.301,20.322758588008583,25.18815987277776,20.57505988050252,0.2836000174283981,2979751,0
triple_screen_trading,multi_timeframe,1000,stateful_policy_instrumented,True,1,5,444.7538000065833,443.8859999645501,428.7705000024289,464.5445999922231,11.451303313007203,456.5654000034556,2.8052799869328737,18.31736001186073,231.00222058128568,10.03466,4.37006,2.0799,0.1354,2.4264,31.691080424934626,29.2124186642468,24.918778659775853,0.198820000514388,3414923,0
turtle_trading,trend_following,1000,stateful_policy_instrumented,True,1,5,256.39937999658287,247.68669996410608,246.1618999950588,283.262399956584,14.17569539072278,273.3196800108999,1.132700010202825,6.018120003864169,126.22768031433225,8.60636,3.80514,1.8859,0.1382,2.1725,17.707920027896762,21.94681928958744,17.930479301139712,0.1834799535572528,2804031,0
volume_expansion_breakout,breakout,1000,stateful_policy_instrumented,True,1,5,375.0088999979198,367.5191999645904,362.18719999305904,396.49469999130815,12.86193964502266,391.0634599858895,1.2338400119915605,6.394880008883774,230.19185937009752,10.85536,5.64092,1.9874,1.7807,1.8936,20.015259529463947,24.02678062207997,19.568160618655384,0.2520599868148565,2934633,0
vwap_mean_reversion,mean_reversion,1000,stateful_policy_instrumented,True,1,5,336.2924600020051,342.8517999127507,313.2865000516176,349.1902999812737,13.855907116921166,348.8880200078711,1.1200400302186608,6.270599993877113,194.78027888108045,9.51724,4.18552,2.073,0.1437,2.2125,20.204678527079523,24.037920776754618,19.95490079279989,0.1877599628642201,2809031,0
williams_r_reversal,mean_reversion,1000,stateful_policy_instrumented,True,1,5,469.67192001175135,467.25800004787743,455.2101000444964,497.7174999658018,15.041508375337546,486.5860999561846,1.1741199996322391,6.179459975101054,315.6891407677904,12.43664,6.18506,1.9763,1.8542,2.0809,24.16339952033013,26.75919884350151,22.58863882161677,0.2396199619397521,2922245,0
zscore_mean_reversion,mean_reversion,1000,stateful_policy_instrumented,True,1,5,321.00007999688387,316.4238999597728,298.5447000246495,355.9203000040725,20.223257695949613,345.0149799929932,1.0827600257471204,6.001539994031191,183.3027410088107,9.20908,4.01376,1.9426,0.1365,2.04,19.605899648740888,23.4216196462512,19.252639659680423,0.1908400095999241,2811031,0
adx_trend_following,trend_following,10000,stateless,False,1,5,2915.9415599890053,2912.4793999362737,2893.9334000460804,2943.660999997519,17.944599232180174,2937.360199983232,2.991419960744679,61.92628005519509,1859.547982714139,0.0,0.0,0.0,0.0,0.0,171.53845811262727,190.75194068718704,177.63888069894165,0.0095399795100092,16959029,0
aroon_trend,trend_following,10000,stateless,False,1,5,3133.091920008883,3134.011299931444,3115.9960000077263,3145.694000064396,10.192629540439532,3143.579520029016,3.1386599875986576,65.06209997460246,2060.7570381835103,0.0,0.0,0.0,0.0,0.0,175.4496796289459,193.35492118261757,179.73566118162125,0.0114000169560313,16879032,0
atr_volatility_breakout,breakout,10000,stateless,False,1,5,3029.254600009881,3113.482099957764,2872.846100013703,3130.2625000244007,114.83534281528372,3127.691940008662,3.3306000288575888,68.91035998705775,1916.3760205265132,0.0,0.0,0.0,0.0,0.0,182.1200804086402,199.5163581566885,185.48765811137852,0.0111999921500682,16999029,0
bollinger_mean_reversion,mean_reversion,10000,stateless,False,1,5,1785.7074999948964,1789.9234999204054,1767.9236000403762,1801.8000000156464,13.601503478587482,1799.9868800397962,2.66330000013113,59.6829199930653,788.7978594051674,0.0,0.0,0.0,0.0,0.0,154.97358171269298,174.9777985503897,161.3128185737878,0.0093400245532393,17009026,0
bollinger_squeeze_breakout,breakout,10000,stateless,False,1,5,2857.414079993032,2845.379599952139,2825.396299944259,2888.855700031854,24.489959395064123,2886.6023800102994,2.820080006495118,63.56502000708134,1805.8671578066424,0.0,0.0,0.0,0.0,0.0,169.88717748317868,187.87081895861772,174.5087989838794,0.0100399833172559,17029029,0
cci_trend_pullback,momentum,10000,stateless,False,1,5,4178.616160014644,4185.959900030866,4143.691200064495,4209.015400032513,24.6012442935708,4204.412880004384,2.7144799940288067,61.37373999226838,3008.997638220899,0.0,0.0,0.0,0.0,0.0,217.9030193714425,226.77514203824103,213.73308200854808,0.0097600044682621,16949044,0
chandelier_exit_trend,trend_following,10000,stateless,False,1,5,3177.513339975849,3224.1797000169754,3055.764799937606,3275.377699988894,85.4120347678582,3259.444099967368,3.0465399846434598,63.48419999703765,2085.6166417710483,0.0,0.0,0.0,0.0,0.0,178.4572012955323,196.4865388115868,182.9000588040799,0.0117199728265404,16979032,0
connors_rsi_mean_reversion,mean_reversion,10000,stateless,False,1,5,2780.51101998426,2792.595300008543,2736.261999933049,2804.148600087501,24.043040800237787,2800.310440012254,3.048720001243055,63.91880002338439,1737.44801718276,0.0,0.0,0.0,0.0,0.0,167.90464187506586,186.17553962394595,172.9026796296239,0.0118999974802136,17029329,0
donchian_breakout,breakout,10000,stateless,False,1,5,2301.674860017374,2307.944100000896,2268.589499988593,2327.36009999644,19.42288015707316,2320.024020015262,2.9024799820035696,62.84836002159863,1284.4412627164274,0.0,0.0,0.0,0.0,0.0,159.11633875221014,179.84053785912693,166.37687787879258,0.0165799865499138,16939029,0
dual_moving_average_crossover,trend_following,10000,stateless,False,1,5,2884.569939994253,2884.6805000212044,2849.03319994919,2908.1705999560654,21.63572524798592,2907.1003600023687,2.748259948566556,59.70186002086848,1840.332700079307,0.0,0.0,0.0,0.0,0.0,170.72415894363075,188.4569205110893,174.7990005183965,0.0105799874290823,17059029,0
elder_impulse_system,momentum,10000,stateless,False,1,5,3359.326019999571,3402.402500039898,3190.3265999862924,3430.3731999825686,87.19561898264998,3422.0754799898714,3.092979989014566,63.68478003423661,2243.445663293824,0.0,0.0,0.0,0.0,0.0,184.6827429253608,201.81951927952468,187.4743792694062,0.0128000043332576,16969032,0
ema_ribbon_trend,trend_following,10000,stateless,False,1,5,2844.6787199936807,2839.7866000887007,2825.052700005472,2880.1309999544173,18.710067466094056,2865.165479946881,3.011599974706769,61.10270000062883,1807.3431396391245,0.0,0.0,0.0,0.0,0.0,168.16583920735866,186.81194048840555,173.67256046272814,0.0099400291219353,16929029,0
engulfing_confirmation_trend,price_action,10000,stateless,False,1,5,3068.3880200143903,3064.390099956654,3038.188100093976,3105.816600029357,21.732650069895826,3091.6796799981967,2.710419986397028,62.34639999456704,2008.9558396721256,0.0,0.0,0.0,0.0,0.0,170.32523769885302,192.51119999680668,179.58881999365985,0.0113400630652904,17049032,0
heikin_ashi_trend,trend_following,10000,stateless,False,1,5,3254.57639999222,3255.0956999184564,3245.964100002311,3264.12559999153,7.302935289187392,3262.8427600022405,2.991380007006228,60.46923995018005,2192.5929182907566,0.0,0.0,0.0,0.0,0.0,175.91270201373845,191.06699947733432,177.88467949721962,0.0101999845355749,16939032,0
ichimoku_cloud_trading,trend_following,10000,stateless,False,1,5,2363.3378200232983,2364.9238999933004,2328.392800060101,2391.5465000318363,21.052946149081933,2385.124220023863,2.855419996194541,60.951379989273846,1322.865098901093,0.0,0.0,0.0,0.0,0.0,161.24794173520058,190.80309907440096,176.8867790699005,0.0125800026580691,17047364,0
inside_bar_breakout,price_action,10000,stateless,False,1,5,3301.0597800137475,3301.956299925223,3202.238700003363,3399.8227000702173,81.49929055118837,3393.2434200309217,2.887319982983172,63.54750001337379,2203.65022032056,0.0,0.0,0.0,0.0,0.0,177.60734213516116,199.24731943756345,184.9232794251293,0.0119799980893731,16959029,0
keltner_channel_breakout,breakout,10000,stateless,False,1,5,2953.851419989951,2943.807399948128,2914.431499899365,2991.2910000421107,27.58947513581932,2986.0797600355,2.8340599965304136,62.76293999981135,1903.6191961029544,0.0,0.0,0.0,0.0,0.0,171.05925960931927,188.0907624028623,174.785822420381,0.0103999860584735,17009029,0
macd_momentum,momentum,10000,stateless,False,1,5,2909.2902599833906,2892.735800007358,2887.031799997203,2947.653399896808,25.190765535112533,2941.0308399470523,3.11170001514256,64.70344001427293,1856.641219346784,0.0,0.0,0.0,0.0,0.0,169.57968063652515,187.5629025977105,174.28252259269357,0.010479986667633,16899029,0
momentum_acceleration_breakout,breakout,10000,stateless,False,1,5,3118.122979998589,3113.3091000374407,3099.5513000525534,3136.47329993546,14.477881545144609,3135.28261994943,2.8443600051105022,64.15916001424193,2051.2758801691234,0.0,0.0,0.0,0.0,0.0,174.39924201462418,192.8505182731897,179.44073823746294,0.0097399577498435,17069032,0
nr4_nr7_volatility_breakout,price_action,10000,stateless,False,1,5,3222.906080004759,3232.757900026627,3129.2028999887407,3301.375800045207,56.26417407400366,3278.9583600126207,3.325180010870099,65.86789998691529,2105.792378773913,0.0,0.0,0.0,0.0,0.0,179.23435929697007,206.9697415456176,192.99494156148285,0.0149599974974989,17039047,0
opening_range_breakout,breakout,10000,stateless,False,1,5,3005.789740011096,3014.7212999872863,2984.2930000741035,3020.7014000043278,15.690350752690916,3020.359680010006,9.5242400187999,62.68577997107058,1857.538941712119,0.0,0.0,0.0,0.0,0.0,177.1032027201727,195.1588364318013,181.68241642415524,0.0129400053992867,16989029,0
parabolic_sar_trend,trend_following,10000,stateless,False,1,5,2823.321059998125,2809.935199911706,2799.11030002404,2888.101499993354,32.66423616815416,2857.276700017974,3.0524600530043244,64.12581994663924,1770.5909005366266,0.0,0.0,0.0,0.0,0.0,171.41909829806536,189.0064788516611,175.63845885451883,0.0101199839264154,16959029,0
pin_bar_rejection,price_action,10000,stateless,False,1,5,3658.078740001656,3655.322200036608,3653.107000049204,3666.214899974875,4.801193480178497,3664.033339987509,2.8872400522232056,60.74201993178576,2499.986419035122,0.0,0.0,0.0,0.0,0.0,181.55511780641973,239.158261497505,224.30630149319768,0.0103999627754092,18818761,0
pivot_range_breakout,breakout,10000,stateless,False,1,5,3251.130559993908,3282.2506999364123,3129.644799977541,3294.292900012806,62.29435394067284,3293.9445400144905,3.3816999988630414,62.465939973481,2141.723662428558,0.0,0.0,0.0,0.0,0.0,183.02285922691223,201.5607992652804,186.70565928332508,0.0124800251796841,16969032,0
price_channel_trend,trend_following,10000,stateless,False,1,5,3044.2142200190574,3042.0874999836087,3031.932999962009,3058.9702000143006,9.17420712701428,3054.951240052469,3.4179199719801545,65.27566001750529,1984.67838014476,0.0,0.0,0.0,0.0,0.0,171.41946170013398,189.61154050193727,176.66436049621552,0.0111599918454885,16959032,0
rsi_pullback_trend,momentum,10000,stateless,False,1,5,2785.3904200252146,2789.1565000172704,2757.283099927008,2803.700300049968,15.309005832850485,2798.647820041515,2.7402199804782867,62.2276000212878,1743.6039600754157,0.0,0.0,0.0,0.0,0.0,168.66019868757576,186.8734212126583,173.2960212044418,0.0102000078186392,16949029,0
stochastic_pullback_trend,momentum,10000,stateless,False,1,5,4439.078619983047,4449.803099967539,4404.37090001069,4458.796599996276,20.82964292145904,4457.774679991417,2.9428600100800395,63.87812001630663,3242.0161192305386,0.0,0.0,0.0,0.0,0.0,227.51685911789536,234.0398611268029,220.53518113680184,0.0106600113213062,17019044,0
supertrend_trend_following,trend_following,10000,stateless,False,1,5,3259.5417000120506,3314.153300016187,3054.0140999946743,3366.8853000272065,110.24987282723514,3348.3574999962,2.86342001054436,63.22043999098241,2113.3394447388127,0.0,0.0,0.0,0.0,0.0,189.07730081118643,212.2192578855902,198.16209790296853,0.0117000192403793,17178934,0
support_resistance_bounce,price_action,10000,stateless,False,1,5,3314.271000004373,3247.336699976586,3187.6950999721885,3648.855400038883,170.19494524950656,3500.756000028923,2.785020018927753,60.992899956181645,2188.892119191587,0.0,0.0,0.0,0.0,0.0,189.86452063545585,211.91518034320325,197.85346034914252,0.0121800228953361,17158935,0
triple_screen_trading,multi_timeframe,10000,stateless,False,1,5,4231.471839989536,4216.183800017461,4077.076300047338,4496.901399921626,150.2075384465962,4404.690279951319,5.766339972615242,198.92664002254605,2348.604740877636,0.0,0.0,0.0,0.0,0.0,309.46251910645515,261.4314786158502,246.83859860524532,0.0135200098156929,23041486,0
turtle_trading,trend_following,10000,stateless,False,1,5,2342.6808799849823,2292.676599929109,2247.8571999818087,2542.334699886851,104.71300181514046,2464.053979958408,3.061780007556081,64.16527999099344,1261.4330371608958,0.0,0.0,0.0,0.0,0.0,169.54346224665642,191.47030166350305,176.1084416648373,0.0137000111863017,16909029,0
volume_expansion_breakout,breakout,10000,stateless,False,1,5,3433.23597998824,3430.331900017336,3344.0763000398874,3554.253699956462,69.82030973646559,3510.455979965627,3.1293800100684166,64.33335996698588,2297.284619300626,0.0,0.0,0.0,0.0,0.0,188.52629887405783,204.3158598477021,190.32623982056973,0.0127599807456135,17019032,0
